customer_id,order_id,order_date,product_id,category,city,quantity,price,revenue
C0440,13622,2023-08-15,P2,Home,Chennai,2,1983,3966
C0427,13623,2023-04-06,P4,Home,Kolkata,4,820,3280
C0088,13624,2023-10-28,P3,Home,Kolkata,3,1900,5700
C0335,13625,2023-11-05,P7,Clothing,Delhi,3,1106,3318
C0406,13626,2023-01-16,P2,Electronics,Bangalore,5,107,535
C0392,13627,2023-04-03,P6,Clothing,Kolkata,1,607,607
C0399,13628,2023-06-29,P2,Home,Chennai,3,116,348
C0350,13629,2023-05-06,P7,Electronics,Chennai,2,1284,2568
C0057,13630,2023-01-20,P3,Sports,Chennai,2,205,410
C0241,13631,2023-09-22,P5,Electronics,Bangalore,4,1528,6112
C0433,13632,2023-10-30,P2,Electronics,Mumbai,2,380,760
C0095,13633,2023-10-20,P4,Sports,Delhi,4,1836,7344
C0303,13634,2023-05-20,P1,Electronics,Kolkata,1,111,111
C0186,13635,2023-02-28,P4,Sports,Bangalore,2,1738,3476
C0232,13636,2023-11-13,P1,Electronics,Kolkata,5,798,3990
C0080,13637,2023-09-02,P8,Clothing,Kolkata,5,737,3685
C0060,13638,2023-09-11,P7,Electronics,Chennai,4,685,2740
C0095,13639,2023-05-10,P3,Clothing,Delhi,2,940,1880
C0108,13640,2023-11-24,P4,Sports,Kolkata,1,657,657
C0046,13641,2023-03-29,P4,Home,Chennai,1,861,861
C0021,13642,2023-10-25,P6,Clothing,Bangalore,2,1190,2380
C0292,13643,2023-01-17,P4,Home,Chennai,4,668,2672
C0420,13644,2023-03-02,P4,Clothing,Chennai,5,1717,8585
C0342,13645,2023-03-29,P6,Sports,Bangalore,4,437,1748
C0016,13646,2023-08-21,P2,Clothing,Delhi,1,283,283
C0339,13647,2023-11-22,P7,Clothing,Kolkata,5,1532,7660
C0078,13648,2023-11-24,P5,Electronics,Chennai,2,366,732
C0489,13649,2023-08-06,P4,Home,Mumbai,2,387,774
C0491,13650,2023-10-01,P3,Electronics,Kolkata,4,832,3328
C0342,13651,2023-12-16,P7,Electronics,Kolkata,1,105,105
C0388,13652,2023-05-10,P2,Home,Bangalore,3,823,2469
C0454,13653,2023-10-07,P1,Sports,Bangalore,1,1666,1666
C0171,13654,2023-09-29,P2,Clothing,Bangalore,2,209,418
C0049,13655,2023-08-27,P2,Home,Bangalore,2,1798,3596
C0146,13656,2023-08-13,P3,Sports,Chennai,3,1245,3735
C0479,13657,2023-09-25,P3,Home,Bangalore,5,259,1295
C0358,13658,2023-07-29,P5,Electronics,Bangalore,4,1220,4880
C0413,13659,2023-12-22,P8,Clothing,Bangalore,5,1611,8055
C0312,13660,2023-09-10,P3,Clothing,Bangalore,4,318,1272
C0150,13661,2023-03-29,P5,Clothing,Bangalore,3,1703,5109
C0102,13662,2023-12-14,P3,Clothing,Mumbai,3,1220,3660
C0401,13663,2023-10-10,P2,Clothing,Delhi,4,820,3280
C0393,13664,2023-12-31,P2,Electronics,Chennai,5,1022,5110
C0324,13665,2023-06-11,P3,Home,Bangalore,4,1135,4540
C0331,13666,2023-07-05,P1,Clothing,Kolkata,1,475,475
C0053,13667,2023-01-26,P8,Electronics,Kolkata,5,416,2080
C0446,13668,2023-08-25,P5,Home,Bangalore,2,757,1514
C0303,13669,2023-12-19,P3,Home,Delhi,2,1827,3654
C0042,13670,2023-04-18,P6,Sports,Bangalore,3,241,723
C0074,13671,2023-10-06,P3,Home,Chennai,2,128,256
C0363,13672,2023-01-24,P1,Electronics,Mumbai,1,1468,1468
C0095,13673,2023-03-22,P3,Home,Mumbai,2,1734,3468
C0347,13674,2023-04-24,P7,Home,Chennai,5,602,3010
C0395,13675,2023-09-20,P6,Sports,Mumbai,4,620,2480
C0064,13676,2023-12-23,P1,Sports,Mumbai,3,554,1662
C0089,13677,2023-12-04,P5,Clothing,Kolkata,1,592,592
C0297,13678,2023-04-27,P2,Clothing,Delhi,2,1795,3590
C0127,13679,2023-08-07,P5,Clothing,Mumbai,4,1809,7236
C0023,13680,2023-01-01,P8,Clothing,Bangalore,4,917,3668
C0111,13681,2023-10-20,P4,Sports,Bangalore,5,1765,8825
C0425,13682,2023-01-01,P6,Sports,Delhi,3,383,1149
C0308,13683,2023-02-03,P5,Sports,Bangalore,5,1205,6025
C0314,13684,2023-11-01,P4,Sports,Chennai,2,913,1826
C0209,13685,2023-12-27,P6,Clothing,Chennai,4,1614,6456
C0032,13686,2023-11-19,P5,Home,Mumbai,5,645,3225
C0367,13687,2023-12-27,P2,Electronics,Kolkata,2,528,1056
C0446,13688,2023-04-05,P7,Home,Chennai,3,501,1503
C0444,13689,2023-08-15,P8,Electronics,Kolkata,2,888,1776
C0061,13690,2023-11-13,P2,Home,Delhi,2,1281,2562
C0281,13691,2023-09-19,P6,Sports,Kolkata,5,787,3935
C0176,13692,2023-05-22,P3,Clothing,Mumbai,3,1998,5994
C0065,13693,2023-01-16,P7,Electronics,Mumbai,5,1786,8930
C0388,13694,2023-08-29,P3,Sports,Mumbai,5,1115,5575
C0112,13695,2023-03-11,P3,Sports,Mumbai,2,953,1906
C0379,13696,2023-03-14,P6,Electronics,Chennai,2,109,218
C0156,13697,2023-06-26,P5,Sports,Delhi,5,1991,9955
C0200,13698,2023-05-15,P7,Home,Chennai,3,370,1110
C0375,13699,2023-05-05,P7,Electronics,Mumbai,4,516,2064
C0197,13700,2023-08-15,P6,Home,Kolkata,3,1237,3711
C0324,13701,2023-08-09,P6,Home,Chennai,2,1548,3096
C0233,13702,2023-06-13,P1,Sports,Chennai,4,696,2784
C0307,13703,2023-11-21,P5,Sports,Chennai,3,197,591
C0195,13704,2023-01-23,P8,Home,Chennai,5,856,4280
C0253,13705,2023-09-09,P5,Sports,Chennai,1,1474,1474
C0353,13706,2023-11-29,P8,Clothing,Chennai,4,458,1832
C0421,13707,2023-07-26,P4,Clothing,Chennai,1,839,839
C0216,13708,2023-12-13,P6,Sports,Mumbai,1,574,574
C0347,13709,2023-07-20,P1,Home,Kolkata,2,1447,2894
C0376,13710,2023-12-31,P7,Sports,Bangalore,5,1969,9845
C0230,13711,2023-02-04,P1,Clothing,Bangalore,2,640,1280
C0179,13712,2023-01-31,P3,Clothing,Kolkata,3,1483,4449
C0404,13713,2023-09-22,P6,Home,Mumbai,4,1698,6792
C0245,13714,2023-03-17,P7,Electronics,Kolkata,5,1199,5995
C0393,13715,2023-03-06,P7,Home,Delhi,2,967,1934
C0477,13716,2023-10-28,P7,Electronics,Bangalore,3,975,2925
C0276,13717,2023-08-30,P6,Clothing,Bangalore,2,1953,3906
C0462,13718,2023-08-14,P8,Sports,Chennai,5,1063,5315
C0392,13719,2023-04-26,P8,Clothing,Chennai,1,969,969
C0354,13720,2023-03-01,P8,Clothing,Mumbai,2,1628,3256
C0370,13721,2023-09-05,P1,Sports,Mumbai,3,1475,4425
C0253,13722,2023-07-18,P4,Sports,Bangalore,5,956,4780
C0011,13723,2023-11-25,P4,Home,Mumbai,5,1766,8830
C0467,13724,2023-11-28,P1,Sports,Chennai,1,1260,1260
C0210,13725,2023-02-28,P1,Clothing,Mumbai,2,1987,3974
C0237,13726,2023-01-16,P1,Sports,Mumbai,4,385,1540
C0100,13727,2023-02-23,P5,Sports,Delhi,3,1348,4044
C0424,13728,2023-04-08,P7,Clothing,Bangalore,5,730,3650
C0045,13729,2023-06-22,P8,Electronics,Delhi,4,1619,6476
C0116,13730,2023-01-10,P5,Sports,Mumbai,3,1382,4146
C0301,13731,2023-07-22,P1,Electronics,Delhi,5,687,3435
C0054,13732,2023-06-26,P7,Home,Chennai,3,657,1971
C0384,13733,2023-08-27,P3,Electronics,Chennai,3,762,2286
C0077,13734,2023-07-03,P1,Home,Bangalore,1,1559,1559
C0270,13735,2023-01-26,P7,Home,Delhi,3,297,891
C0090,13736,2023-06-26,P3,Sports,Delhi,4,1028,4112
C0117,13737,2023-06-24,P8,Home,Mumbai,2,1488,2976
C0191,13738,2023-02-22,P6,Home,Kolkata,2,1486,2972
C0495,13739,2023-07-15,P1,Clothing,Bangalore,2,132,264
C0044,13740,2023-03-19,P3,Home,Kolkata,2,157,314
C0389,13741,2023-12-09,P7,Electronics,Delhi,1,1210,1210
C0182,13742,2023-07-16,P1,Electronics,Bangalore,5,252,1260
C0418,13743,2023-12-04,P4,Sports,Kolkata,4,783,3132
C0336,13744,2023-12-01,P6,Clothing,Mumbai,4,231,924
C0043,13745,2023-03-27,P8,Electronics,Mumbai,3,254,762
C0393,13746,2023-09-12,P1,Clothing,Kolkata,5,1144,5720
C0122,13747,2023-03-01,P7,Electronics,Kolkata,3,1074,3222
C0278,13748,2023-12-01,P5,Clothing,Chennai,2,883,1766
C0294,13749,2023-01-11,P6,Home,Kolkata,5,325,1625
C0108,13750,2023-04-18,P5,Electronics,Bangalore,4,1793,7172
C0002,13751,2023-11-07,P8,Home,Bangalore,5,1726,8630
C0416,13752,2023-12-09,P3,Clothing,Delhi,3,1188,3564
C0259,13753,2023-11-08,P7,Sports,Delhi,4,541,2164
C0086,13754,2023-11-08,P5,Electronics,Kolkata,2,1821,3642
C0213,13755,2023-12-15,P8,Electronics,Kolkata,5,528,2640
C0145,13756,2023-08-01,P7,Home,Delhi,5,957,4785
C0102,13757,2023-12-29,P1,Sports,Delhi,5,1445,7225
C0255,13758,2023-04-22,P6,Clothing,Mumbai,2,1847,3694
C0354,13759,2023-12-30,P6,Clothing,Kolkata,4,962,3848
C0340,13760,2023-06-23,P4,Sports,Bangalore,3,1430,4290
C0093,13761,2023-07-27,P8,Sports,Bangalore,1,335,335
C0160,13762,2023-12-25,P3,Home,Kolkata,2,963,1926
C0279,13763,2023-11-24,P4,Sports,Kolkata,3,1542,4626
C0427,13764,2023-06-11,P8,Clothing,Chennai,4,180,720
C0275,13765,2023-04-06,P8,Home,Delhi,2,394,788
C0232,13766,2023-01-14,P3,Sports,Bangalore,3,1673,5019
C0108,13767,2023-09-26,P7,Clothing,Mumbai,5,548,2740
C0157,13768,2023-09-14,P1,Clothing,Bangalore,3,1117,3351
C0205,13769,2023-04-03,P2,Home,Bangalore,5,1028,5140
C0487,13770,2023-03-12,P1,Sports,Delhi,1,1527,1527
C0195,13771,2023-06-29,P2,Home,Delhi,2,1883,3766
C0457,13772,2023-10-18,P6,Sports,Kolkata,2,1948,3896
C0042,13773,2023-09-06,P8,Home,Bangalore,1,762,762
C0389,13774,2023-07-18,P3,Home,Bangalore,4,1985,7940
C0119,13775,2023-10-20,P4,Electronics,Bangalore,1,1219,1219
C0038,13776,2023-07-20,P1,Electronics,Kolkata,3,1801,5403
C0481,13777,2023-10-04,P7,Electronics,Chennai,2,1327,2654
C0202,13778,2023-04-06,P5,Home,Bangalore,3,1979,5937
C0016,13779,2023-09-27,P5,Sports,Kolkata,3,396,1188
C0023,13780,2023-06-23,P4,Electronics,Bangalore,2,365,730
C0184,13781,2023-11-23,P2,Clothing,Delhi,5,1951,9755
C0208,13782,2023-01-26,P5,Home,Kolkata,4,1235,4940
C0127,13783,2023-03-25,P6,Clothing,Mumbai,4,1188,4752
C0264,13784,2023-11-02,P4,Electronics,Mumbai,4,563,2252
C0159,13785,2023-12-01,P5,Electronics,Chennai,4,1022,4088
C0108,13786,2023-08-29,P3,Clothing,Delhi,3,963,2889
C0422,13787,2023-12-28,P2,Sports,Kolkata,5,322,1610
C0278,13788,2023-06-04,P4,Electronics,Kolkata,2,1447,2894
C0181,13789,2023-07-03,P4,Sports,Mumbai,4,1045,4180
C0311,13790,2023-03-23,P7,Home,Kolkata,2,1841,3682
C0190,13791,2023-07-26,P6,Sports,Mumbai,5,1076,5380
C0453,13792,2023-04-08,P8,Home,Kolkata,4,1873,7492
C0281,13793,2023-10-20,P7,Clothing,Mumbai,5,451,2255
C0295,13794,2023-04-23,P7,Sports,Bangalore,3,647,1941
C0078,13795,2023-01-03,P4,Electronics,Mumbai,3,657,1971
C0006,13796,2023-11-20,P6,Clothing,Chennai,3,1699,5097
C0026,13797,2023-04-07,P4,Sports,Bangalore,3,297,891
C0001,13798,2023-10-23,P1,Home,Mumbai,2,1401,2802
C0398,13799,2023-09-24,P1,Electronics,Bangalore,5,1701,8505
C0052,13800,2023-01-03,P6,Home,Delhi,3,1994,5982
C0465,13801,2023-09-28,P3,Sports,Chennai,5,1980,9900
C0360,13802,2023-12-25,P4,Home,Mumbai,3,406,1218
C0335,13803,2023-10-26,P4,Electronics,Kolkata,4,1292,5168
C0131,13804,2023-10-24,P6,Electronics,Bangalore,2,778,1556
C0047,13805,2023-07-10,P6,Clothing,Chennai,5,905,4525
C0255,13806,2023-07-25,P4,Home,Kolkata,2,759,1518
C0431,13807,2023-10-28,P6,Electronics,Delhi,4,150,600
C0187,13808,2023-11-13,P2,Clothing,Chennai,1,1297,1297
C0368,13809,2023-04-10,P1,Electronics,Mumbai,2,1723,3446
C0239,13810,2023-09-20,P8,Clothing,Delhi,2,275,550
C0304,13811,2023-02-07,P1,Electronics,Bangalore,1,1823,1823
C0288,13812,2023-11-26,P3,Sports,Chennai,1,1946,1946
C0211,13813,2023-12-22,P1,Electronics,Kolkata,5,1206,6030
C0241,13814,2023-05-16,P7,Home,Kolkata,5,1359,6795
C0364,13815,2023-10-22,P5,Electronics,Bangalore,1,230,230
C0278,13816,2023-07-11,P5,Sports,Bangalore,4,1448,5792
C0457,13817,2023-01-08,P4,Electronics,Kolkata,1,961,961
C0350,13818,2023-04-30,P5,Clothing,Chennai,2,1633,3266
C0289,13819,2023-02-14,P2,Electronics,Delhi,3,753,2259
C0467,13820,2023-05-15,P5,Electronics,Bangalore,2,1546,3092
C0107,13821,2023-11-11,P7,Clothing,Bangalore,2,1374,2748
C0115,13822,2023-11-01,P2,Electronics,Chennai,3,446,1338
C0013,13823,2023-03-29,P2,Sports,Delhi,2,702,1404
C0284,13824,2023-05-02,P6,Clothing,Chennai,4,1758,7032
C0313,13825,2023-11-25,P4,Home,Chennai,1,1283,1283
C0488,13826,2023-08-19,P5,Home,Kolkata,1,1503,1503
C0205,13827,2023-03-07,P5,Sports,Bangalore,1,1683,1683
C0302,13828,2023-03-17,P7,Clothing,Chennai,2,736,1472
C0117,13829,2023-05-05,P4,Sports,Bangalore,4,1464,5856
C0301,13830,2023-01-04,P3,Sports,Chennai,3,793,2379
C0319,13831,2023-03-19,P3,Clothing,Bangalore,5,1372,6860
C0232,13832,2023-12-26,P8,Sports,Bangalore,5,1210,6050
C0324,13833,2023-07-18,P4,Electronics,Mumbai,1,173,173
C0396,13834,2023-08-04,P1,Home,Kolkata,1,557,557
C0402,13835,2023-12-06,P7,Sports,Bangalore,3,600,1800
C0472,13836,2023-03-29,P8,Sports,Bangalore,3,709,2127
C0054,13837,2023-06-30,P2,Electronics,Chennai,4,1652,6608
C0016,13838,2023-03-26,P1,Home,Mumbai,3,1056,3168
C0294,13839,2023-05-04,P2,Home,Delhi,4,1515,6060
C0439,13840,2023-12-31,P1,Home,Chennai,5,691,3455
C0296,13841,2023-03-29,P8,Electronics,Kolkata,2,1909,3818
C0050,13842,2023-07-05,P7,Sports,Bangalore,5,1011,5055
C0060,13843,2023-09-22,P8,Home,Kolkata,1,512,512
C0044,13844,2023-11-26,P7,Electronics,Mumbai,1,375,375
C0232,13845,2023-11-27,P2,Clothing,Kolkata,2,918,1836
C0112,13846,2023-06-17,P6,Home,Bangalore,5,896,4480
C0059,13847,2023-04-26,P8,Clothing,Bangalore,3,1926,5778
C0482,13848,2023-12-31,P3,Sports,Kolkata,4,256,1024
C0046,13849,2023-02-02,P3,Electronics,Bangalore,1,1093,1093
C0083,13850,2023-04-29,P6,Sports,Kolkata,2,1104,2208
C0094,13851,2023-02-28,P3,Sports,Mumbai,3,907,2721
C0032,13852,2023-11-25,P8,Clothing,Chennai,2,1016,2032
C0027,13853,2023-12-02,P6,Sports,Delhi,5,298,1490
C0115,13854,2023-06-07,P2,Electronics,Chennai,1,1512,1512
C0288,13855,2023-09-11,P5,Clothing,Kolkata,2,884,1768
C0340,13856,2023-06-28,P6,Electronics,Delhi,5,483,2415
C0258,13857,2023-04-12,P5,Home,Chennai,2,874,1748
C0151,13858,2023-07-28,P8,Home,Kolkata,1,413,413
C0407,13859,2023-03-23,P6,Clothing,Bangalore,2,960,1920
C0121,13860,2023-02-13,P1,Sports,Chennai,3,240,720
C0366,13861,2023-05-09,P2,Clothing,Bangalore,4,682,2728
C0019,13862,2023-03-03,P8,Home,Delhi,5,886,4430
C0366,13863,2023-09-17,P2,Electronics,Kolkata,5,515,2575
C0238,13864,2023-11-04,P1,Electronics,Mumbai,1,840,840
C0215,13865,2023-01-18,P7,Clothing,Delhi,2,350,700
C0484,13866,2023-06-23,P8,Clothing,Delhi,4,1752,7008
C0400,13867,2023-12-15,P3,Sports,Mumbai,4,1869,7476
C0055,13868,2023-11-06,P2,Electronics,Chennai,3,693,2079
C0014,13869,2023-05-30,P8,Clothing,Kolkata,2,1814,3628
C0177,13870,2023-10-12,P6,Home,Delhi,5,1748,8740
C0251,13871,2023-09-09,P2,Electronics,Delhi,4,1133,4532
C0305,13872,2023-02-17,P1,Sports,Kolkata,3,864,2592
C0411,13873,2023-07-20,P3,Home,Chennai,3,702,2106
C0218,13874,2023-07-18,P8,Clothing,Chennai,5,1231,6155
C0056,13875,2024-01-01,P7,Clothing,Delhi,3,847,2541
C0417,13876,2023-09-18,P3,Sports,Bangalore,5,829,4145
C0465,13877,2023-09-25,P8,Clothing,Bangalore,3,1062,3186
C0444,13878,2023-02-19,P7,Sports,Bangalore,2,578,1156
C0148,13879,2023-10-09,P7,Home,Bangalore,4,1779,7116
C0046,13880,2023-12-03,P1,Home,Mumbai,3,1225,3675
C0233,13881,2023-03-15,P6,Clothing,Kolkata,1,406,406
C0446,13882,2023-04-18,P6,Clothing,Bangalore,4,1818,7272
C0063,13883,2023-08-19,P5,Sports,Mumbai,4,1676,6704
C0236,13884,2023-10-03,P4,Electronics,Mumbai,3,599,1797
C0407,13885,2023-09-24,P6,Home,Mumbai,5,1624,8120
C0056,13886,2023-03-14,P1,Clothing,Mumbai,3,710,2130
C0182,13887,2023-05-14,P5,Electronics,Chennai,4,1525,6100
C0062,13888,2023-02-14,P5,Sports,Chennai,1,309,309
C0376,13889,2023-10-14,P2,Clothing,Bangalore,2,1247,2494
C0313,13890,2023-02-24,P7,Electronics,Mumbai,2,803,1606
C0163,13891,2023-03-30,P1,Sports,Kolkata,4,1798,7192
C0006,13892,2023-10-01,P4,Electronics,Chennai,3,1811,5433
C0303,13893,2023-12-02,P4,Home,Mumbai,2,1416,2832
C0239,13894,2023-11-02,P2,Sports,Delhi,2,1196,2392
C0228,13895,2023-10-05,P3,Home,Chennai,4,1571,6284
C0403,13896,2023-06-12,P8,Home,Chennai,4,1723,6892
C0076,13897,2023-04-03,P4,Electronics,Chennai,2,338,676
C0372,13898,2023-04-02,P7,Sports,Bangalore,2,1721,3442
C0305,13899,2023-04-15,P8,Home,Mumbai,3,101,303
C0434,13900,2023-08-08,P8,Home,Bangalore,1,246,246
C0346,13901,2023-07-26,P8,Clothing,Kolkata,1,1702,1702
C0288,13902,2023-05-06,P7,Home,Kolkata,1,1017,1017
C0458,13903,2023-09-12,P1,Clothing,Delhi,1,604,604
C0455,13904,2023-10-09,P4,Sports,Bangalore,4,1326,5304
C0011,13905,2023-06-14,P8,Home,Delhi,5,283,1415
C0096,13906,2023-02-07,P4,Electronics,Kolkata,4,1142,4568
C0123,13907,2023-08-11,P8,Home,Mumbai,2,1501,3002
C0300,13908,2023-08-22,P8,Clothing,Kolkata,4,1438,5752
C0383,13909,2023-05-24,P7,Electronics,Chennai,3,1636,4908
C0109,13910,2023-09-01,P2,Electronics,Delhi,2,946,1892
C0249,13911,2023-12-19,P6,Electronics,Bangalore,5,207,1035
C0270,13912,2023-04-22,P6,Home,Bangalore,5,329,1645
C0158,13913,2023-05-27,P2,Home,Bangalore,3,362,1086
C0011,13914,2023-03-30,P3,Home,Delhi,2,1578,3156
C0002,13915,2023-12-11,P3,Electronics,Kolkata,1,832,832
C0436,13916,2023-09-30,P3,Sports,Delhi,1,201,201
C0171,13917,2023-01-07,P7,Home,Mumbai,2,544,1088
C0115,13918,2023-09-21,P5,Electronics,Bangalore,4,1580,6320
C0491,13919,2023-07-26,P2,Sports,Kolkata,1,1441,1441
C0278,13920,2023-08-26,P3,Electronics,Chennai,5,617,3085
C0081,13921,2023-08-14,P7,Sports,Delhi,3,1713,5139
C0049,13922,2023-10-28,P4,Clothing,Delhi,2,850,1700
C0462,13923,2023-09-21,P7,Clothing,Delhi,2,817,1634
C0334,13924,2023-10-19,P7,Electronics,Chennai,1,172,172
C0137,13925,2023-04-29,P8,Clothing,Mumbai,3,1235,3705
C0188,13926,2023-03-25,P2,Sports,Mumbai,5,1223,6115
C0317,13927,2023-05-06,P1,Sports,Kolkata,2,1771,3542
C0469,13928,2023-08-01,P4,Electronics,Delhi,2,847,1694
C0478,13929,2023-04-14,P1,Home,Mumbai,3,1276,3828
C0169,13930,2023-08-03,P8,Sports,Delhi,5,1448,7240
C0315,13931,2023-07-28,P7,Clothing,Kolkata,4,963,3852
C0444,13932,2023-06-27,P8,Sports,Delhi,3,1259,3777
C0461,13933,2023-01-17,P1,Clothing,Kolkata,4,617,2468
C0392,13934,2023-04-29,P7,Clothing,Bangalore,1,1461,1461
C0212,13935,2023-02-24,P8,Home,Mumbai,5,678,3390
C0034,13936,2023-04-17,P7,Electronics,Bangalore,5,591,2955
C0136,13937,2023-09-23,P6,Home,Bangalore,1,959,959
C0154,13938,2023-07-30,P3,Sports,Kolkata,4,269,1076
C0339,13939,2023-11-08,P4,Home,Mumbai,4,760,3040
C0149,13940,2023-10-29,P3,Sports,Bangalore,1,682,682
C0177,13941,2023-12-06,P1,Sports,Kolkata,2,666,1332
C0266,13942,2023-08-06,P5,Home,Kolkata,3,1550,4650
C0411,13943,2023-06-11,P6,Sports,Bangalore,2,285,570
C0169,13944,2023-07-20,P7,Home,Kolkata,3,1675,5025
C0334,13945,2023-04-19,P3,Sports,Mumbai,2,1029,2058
C0200,13946,2023-04-09,P7,Sports,Chennai,5,1575,7875
C0426,13947,2023-03-27,P5,Electronics,Kolkata,4,1116,4464
C0454,13948,2023-02-22,P8,Electronics,Mumbai,5,1231,6155
C0199,13949,2023-02-02,P7,Clothing,Bangalore,2,1138,2276
C0263,13950,2023-06-05,P2,Electronics,Chennai,5,1980,9900
C0311,13951,2023-03-29,P4,Clothing,Chennai,4,559,2236
C0189,13952,2023-07-24,P1,Clothing,Delhi,4,1845,7380
C0111,13953,2023-09-27,P3,Clothing,Chennai,3,323,969
C0016,13954,2023-04-02,P7,Home,Bangalore,1,334,334
C0012,13955,2023-12-05,P4,Electronics,Mumbai,5,1574,7870
C0090,13956,2023-03-18,P7,Electronics,Mumbai,3,505,1515
C0434,13957,2023-12-17,P8,Clothing,Delhi,4,1924,7696
C0337,13958,2023-02-26,P4,Sports,Bangalore,3,196,588
C0283,13959,2023-06-11,P5,Sports,Chennai,2,1963,3926
C0471,13960,2023-02-07,P8,Home,Mumbai,1,422,422
C0137,13961,2023-12-12,P5,Electronics,Kolkata,2,504,1008
C0297,13962,2023-02-12,P6,Electronics,Bangalore,3,816,2448
C0319,13963,2023-04-05,P1,Sports,Bangalore,5,288,1440
C0482,13964,2023-06-18,P6,Home,Bangalore,5,1064,5320
C0367,13965,2023-10-21,P2,Home,Kolkata,4,1513,6052
C0346,13966,2023-06-04,P5,Sports,Bangalore,5,992,4960
C0076,13967,2023-01-02,P3,Clothing,Chennai,1,621,621
C0015,13968,2023-09-01,P6,Home,Chennai,4,917,3668
C0184,13969,2023-11-22,P3,Home,Bangalore,3,506,1518
C0071,13970,2023-04-29,P7,Clothing,Chennai,5,1630,8150
C0465,13971,2023-05-23,P6,Clothing,Chennai,1,111,111
C0222,13972,2023-07-12,P6,Sports,Chennai,2,294,588
C0096,13973,2023-04-18,P5,Sports,Kolkata,1,1149,1149
C0341,13974,2023-01-01,P7,Clothing,Chennai,5,1763,8815
C0048,13975,2023-08-21,P7,Sports,Mumbai,1,184,184
C0467,13976,2023-05-26,P3,Sports,Delhi,5,1163,5815
C0199,13977,2023-05-17,P1,Clothing,Chennai,3,1790,5370
C0499,13978,2023-02-02,P2,Sports,Mumbai,4,581,2324
C0017,13979,2023-04-24,P3,Sports,Chennai,1,1774,1774
C0059,13980,2023-10-25,P3,Clothing,Bangalore,5,585,2925
C0361,13981,2023-01-23,P8,Home,Delhi,3,737,2211
C0093,13982,2023-12-31,P6,Sports,Delhi,4,1056,4224
C0383,13983,2023-04-10,P8,Clothing,Delhi,3,188,564
C0026,13984,2023-05-31,P6,Clothing,Mumbai,3,931,2793
C0259,13985,2023-03-12,P6,Sports,Bangalore,2,745,1490
C0242,13986,2023-05-13,P1,Clothing,Delhi,2,1476,2952
C0458,13987,2023-07-23,P1,Electronics,Chennai,3,1028,3084
C0332,13988,2023-10-07,P6,Home,Mumbai,1,332,332
C0350,13989,2023-06-04,P3,Clothing,Mumbai,5,613,3065
C0015,13990,2023-09-09,P3,Sports,Kolkata,3,1464,4392
C0122,13991,2023-01-16,P5,Electronics,Kolkata,1,661,661
C0427,13992,2023-05-13,P3,Clothing,Chennai,1,464,464
C0127,13993,2023-06-24,P5,Electronics,Delhi,4,373,1492
C0473,13994,2023-11-14,P7,Sports,Mumbai,2,263,526
C0366,13995,2023-06-17,P7,Home,Bangalore,5,1212,6060
C0444,13996,2023-09-23,P1,Home,Delhi,1,1334,1334
C0302,13997,2023-07-11,P2,Home,Mumbai,4,506,2024
C0385,13998,2023-01-06,P4,Clothing,Mumbai,2,740,1480
C0045,13999,2023-02-05,P1,Clothing,Kolkata,5,1837,9185
C0246,14000,2023-06-04,P1,Clothing,Mumbai,5,707,3535
C0270,14001,2023-06-19,P3,Electronics,Chennai,1,595,595
C0056,14002,2023-11-15,P5,Home,Mumbai,3,262,786
C0019,14003,2023-09-22,P1,Clothing,Chennai,5,1391,6955
C0334,14004,2023-02-01,P7,Home,Delhi,2,790,1580
C0333,14005,2023-07-07,P8,Electronics,Delhi,3,741,2223
C0010,14006,2023-01-07,P5,Clothing,Delhi,5,617,3085
C0343,14007,2023-02-08,P2,Home,Delhi,2,1471,2942
C0122,14008,2023-03-27,P8,Home,Chennai,5,1414,7070
C0182,14009,2023-10-22,P8,Home,Kolkata,3,159,477
C0028,14010,2023-02-16,P5,Clothing,Delhi,5,1489,7445
C0013,14011,2023-05-17,P1,Clothing,Delhi,5,933,4665
C0171,14012,2023-08-29,P8,Sports,Mumbai,3,803,2409
C0498,14013,2023-06-17,P5,Clothing,Bangalore,4,1427,5708
C0300,14014,2023-10-15,P8,Sports,Mumbai,2,1839,3678
C0025,14015,2023-04-07,P2,Home,Bangalore,1,616,616
C0096,14016,2023-04-09,P4,Clothing,Chennai,3,1175,3525
C0225,14017,2023-05-25,P8,Clothing,Mumbai,4,117,468
C0224,14018,2023-10-13,P7,Clothing,Kolkata,2,364,728
C0279,14019,2023-07-08,P3,Clothing,Bangalore,5,939,4695
C0055,14020,2023-02-09,P2,Clothing,Bangalore,2,1397,2794
C0140,14021,2023-03-31,P1,Home,Delhi,3,1405,4215
C0123,14022,2023-08-15,P6,Home,Bangalore,3,1939,5817
C0458,14023,2023-12-14,P2,Electronics,Bangalore,3,121,363
C0127,14024,2023-09-05,P4,Sports,Kolkata,1,246,246
C0319,14025,2023-06-02,P4,Sports,Chennai,3,710,2130
C0281,14026,2023-04-18,P1,Clothing,Bangalore,2,331,662
C0209,14027,2023-09-30,P7,Clothing,Bangalore,2,377,754
C0392,14028,2023-08-05,P4,Clothing,Chennai,4,289,1156
C0257,14029,2023-09-15,P8,Clothing,Chennai,4,1018,4072
C0380,14030,2023-01-28,P8,Electronics,Delhi,3,254,762
